Problem-Solving Score,Coding Experience (Years),Work_Experience,Project Experience,Technical_Skills,Soft_Skills,Academic Background,Interests,Personality Type,Certifications,Work Preference,Preferred Tech Stack,Recommended Career
90.62633798502362,7.274582988875752,2.5648091587280484,3.630382853051862,"Ethical Hacking, Python","Problem Solving, Creativity",Physics,"Ethical Hacking, Python",ENTJ,Cisco Certified,On-Site,"Ethical Hacking, Python",Cybersecurity Expert
69.99696721039076,3.3415071523696853,2.0281788440429214,11.675274129164555,"AWS, Jenkins, Kubernetes","Time Management, Leadership",Information Technology,"AWS, Jenkins, Kubernetes",ENFJ,Microsoft Certified,Hybrid,"AWS, Jenkins, Kubernetes",DevOps Engineer
84.43702695273724,4.809820023581673,3.0997976851338516,4.266946797797196,"Ethical Hacking, Cryptography","Teamwork, Communication",Computer Science,"Ethical Hacking, Cryptography",ISTJ,Google Certified,Hybrid,"Ethical Hacking, Cryptography",Cybersecurity Expert
79.09027881904932,7.971101148762718,2.49918732050682,14.32067918228204,"JavaScript, SQL, Java","Leadership, Time Management, Problem Solving",Physics,"JavaScript, SQL, Java",INTP,Cisco Certified,Remote,"JavaScript, SQL, Java",Software Engineer
88.10577190363495,6.538796071637202,2.6339742516037354,9.890202041416984,"Network Security, Python, Ethical Hacking, Cryptography","Teamwork, Problem Solving, Leadership",Electronics Engineering,"Network Security, Python, Ethical Hacking, Cryptography",ISTJ,AWS Certified,On-Site,"Network Security, Python, Ethical Hacking, Cryptography",Cybersecurity Expert
78.99921274778688,4.967798851344892,2.1640732892569643,6.678013041542897,"Kubernetes, Docker, AWS","Leadership, Adaptability",Data Science,"Kubernetes, Docker, AWS",ISTJ,Cisco Certified,On-Site,"Kubernetes, Docker, AWS",DevOps Engineer
87.07449470219511,5.012186569708154,0.25224189808490793,10.904053015147399,"TensorFlow, R","Communication, Critical Thinking",Physics,"TensorFlow, R",INTJ,AWS Certified,Remote,"TensorFlow, R",Data Scientist
73.17257139461468,6.15966988304598,3.378961011940139,6.823953777367882,"Kubernetes, AWS, Docker, Linux","Communication, Leadership, Teamwork",Mathematics,"Kubernetes, AWS, Docker, Linux",INTP,AWS Certified,Hybrid,"Kubernetes, AWS, Docker, Linux",DevOps Engineer
72.18188495837478,5.150213407279929,2.8228829739358026,7.577999913341724,"Linux, Kubernetes, Docker, Jenkins","Creativity, Leadership",Physics,"Linux, Kubernetes, Docker, Jenkins",ENFP,Google Certified,Hybrid,"Linux, Kubernetes, Docker, Jenkins",DevOps Engineer
72.87808866021763,2.7126906873882213,0.8367329165425598,11.358648563341992,"AWS, Docker, Jenkins, Kubernetes","Creativity, Time Management, Leadership",Mathematics,"AWS, Docker, Jenkins, Kubernetes",ENTJ,AWS Certified,Remote,"AWS, Docker, Jenkins, Kubernetes",DevOps Engineer
90.03720571497462,5.580740556187699,0.9232202005597137,7.672712500504008,"Python, SQL, TensorFlow, R","Leadership, Creativity, Adaptability",Computer Science,"Python, SQL, TensorFlow, R",ENFP,Microsoft Certified,Hybrid,"Python, SQL, TensorFlow, R",Data Scientist
90.48907168632994,4.0287631843889,3.0860912069894435,11.378407880301229,"SQL, R, PyTorch","Problem Solving, Communication",Computer Science,"SQL, R, PyTorch",ISTJ,,Remote,"SQL, R, PyTorch",Data Scientist
67.83349200485303,4.931402421798733,1.9447302859702618,5.112242460111282,"Docker, Linux, Jenkins, Kubernetes","Problem Solving, Leadership, Teamwork",Computer Science,"Docker, Linux, Jenkins, Kubernetes",ISTP,Microsoft Certified,On-Site,"Docker, Linux, Jenkins, Kubernetes",DevOps Engineer
81.58449336536921,6.32545213050208,5.154725011429645,8.489996581650672,"NLP, TensorFlow, Python","Creativity, Problem Solving, Time Management",Data Science,"NLP, TensorFlow, Python",ENFJ,CompTIA Security+,Remote,"NLP, TensorFlow, Python",AI Engineer
77.41326314771491,6.715276843715245,1.7536600881410978,11.840675711242943,"Jenkins, AWS","Problem Solving, Critical Thinking",Data Science,"Jenkins, AWS",INTJ,AWS Certified,Hybrid,"Jenkins, AWS",DevOps Engineer
83.17325063007286,7.654520223378727,4.022062033824786,6.6588417548862795,"C++, JavaScript, Python, SQL","Creativity, Communication, Critical Thinking",Physics,"C++, JavaScript, Python, SQL",ISTJ,AWS Certified,Hybrid,"C++, JavaScript, Python, SQL",Software Engineer
95.0,5.896484809635631,3.6423157549082714,6.352660956060209,"Python, Network Security, Cryptography, Ethical Hacking","Critical Thinking, Adaptability",Computer Science,"Python, Network Security, Cryptography, Ethical Hacking",ENTJ,AWS Certified,On-Site,"Python, Network Security, Cryptography, Ethical Hacking",Cybersecurity Expert
82.91474664466112,5.287136019965388,4.911947609681202,3.0102388326108303,"Computer Vision, TensorFlow","Problem Solving, Communication, Adaptability",Data Science,"Computer Vision, TensorFlow",ENTP,Microsoft Certified,Hybrid,"Computer Vision, TensorFlow",AI Engineer
85.5037789099422,5.956743003876253,1.6640497410431485,11.657931919970862,"Java, Python","Problem Solving, Leadership, Adaptability",Data Science,"Java, Python",INTP,Google Certified,Hybrid,"Java, Python",Software Engineer
85.23968921936805,3.152570476299993,2.593911991841298,4.812872615995737,"Cryptography, Python, Network Security","Teamwork, Leadership",Data Science,"Cryptography, Python, Network Security",ISTP,,On-Site,"Cryptography, Python, Network Security",Cybersecurity Expert
85.02433939359763,7.756246862068361,1.4764435033812586,3.0923074174372935,"Network Security, Python, Ethical Hacking, Cryptography","Time Management, Problem Solving, Critical Thinking",Physics,"Network Security, Python, Ethical Hacking, Cryptography",ENFJ,AWS Certified,On-Site,"Network Security, Python, Ethical Hacking, Cryptography",Cybersecurity Expert
90.78236058580691,4.244932048608465,1.7723272031194066,3.5255639517784134,"TensorFlow, PyTorch, Python, Computer Vision","Leadership, Adaptability, Critical Thinking",Physics,"TensorFlow, PyTorch, Python, Computer Vision",ISTP,Google Certified,On-Site,"TensorFlow, PyTorch, Python, Computer Vision",AI Engineer
87.45366107173855,2.6624996848402636,0.8237199524039602,6.631817007777869,"PyTorch, SQL, R, Python","Problem Solving, Communication, Adaptability",Mathematics,"PyTorch, SQL, R, Python",INTP,,Hybrid,"PyTorch, SQL, R, Python",Data Scientist
86.23025795239879,2.6341952197518177,1.97724140008339,5.741999491536186,"Network Security, Ethical Hacking","Leadership, Adaptability",Electronics Engineering,"Network Security, Ethical Hacking",INTP,,On-Site,"Network Security, Ethical Hacking",Cybersecurity Expert
80.0,3.6099131726924574,0.5854261291080349,3.1230260597795807,"Python, TensorFlow, NLP, PyTorch","Leadership, Teamwork, Problem Solving",Mathematics,"Python, TensorFlow, NLP, PyTorch",ENTJ,Google Certified,On-Site,"Python, TensorFlow, NLP, PyTorch",AI Engineer
86.99031685640222,1.2180098760767413,0.5543702002672568,7.131633298041269,"JavaScript, C++, Java","Time Management, Adaptability, Teamwork",Mathematics,"JavaScript, C++, Java",ENFP,AWS Certified,On-Site,"JavaScript, C++, Java",Software Engineer
90.74432356532223,4.197802060040731,2.2400898881174776,5.040011837582376,"Cryptography, Python","Problem Solving, Teamwork",Computer Science,"Cryptography, Python",ISTJ,,Hybrid,"Cryptography, Python",Cybersecurity Expert
72.11845529390197,6.468605316227897,4.781029841926709,4.25358418021962,"Docker, AWS, Jenkins","Critical Thinking, Teamwork, Time Management",Information Technology,"Docker, AWS, Jenkins",ENFP,Google Certified,Hybrid,"Docker, AWS, Jenkins",DevOps Engineer
83.8039744874752,5.896942398886348,2.835982301976639,5.274947682110862,"Computer Vision, NLP, Python, PyTorch","Communication, Time Management, Creativity",Physics,"Computer Vision, NLP, Python, PyTorch",ENFJ,Microsoft Certified,On-Site,"Computer Vision, NLP, Python, PyTorch",AI Engineer
86.63128155740544,1.3941906166193383,0.657285074501035,10.68397631494208,"TensorFlow, R","Teamwork, Creativity",Electronics Engineering,"TensorFlow, R",ENFP,Google Certified,Remote,"TensorFlow, R",Data Scientist
83.25868801515242,2.264099649777167,0.5836795113534229,2.9568544835794457,"TensorFlow, PyTorch, Python, R","Adaptability, Leadership",Mathematics,"TensorFlow, PyTorch, Python, R",INTJ,Google Certified,On-Site,"TensorFlow, PyTorch, Python, R",Data Scientist
87.97486301729569,7.71142523289179,5.116350128329489,7.082018298325913,"Cryptography, Python, Ethical Hacking","Leadership, Critical Thinking, Teamwork",Electronics Engineering,"Cryptography, Python, Ethical Hacking",ENFP,AWS Certified,Remote,"Cryptography, Python, Ethical Hacking",Cybersecurity Expert
84.45509609351673,7.596904383711396,2.4075214789885537,5.096856281408392,"SQL, C++","Adaptability, Time Management, Teamwork",Information Technology,"SQL, C++",ENTJ,CompTIA Security+,On-Site,"SQL, C++",Software Engineer
82.57662007215883,2.3447563363406894,0.6113785350194416,9.271191398173134,"R, PyTorch","Teamwork, Creativity",Physics,"R, PyTorch",INTJ,Microsoft Certified,Remote,"R, PyTorch",Data Scientist
87.01732388274537,5.558173642813542,3.5652780802645507,7.940696707297894,"PyTorch, TensorFlow","Adaptability, Creativity, Teamwork",Data Science,"PyTorch, TensorFlow",INTP,Microsoft Certified,On-Site,"PyTorch, TensorFlow",AI Engineer
87.24123913456694,5.562879245853245,2.3568853151683515,9.867341134746674,"Ethical Hacking, Python","Creativity, Adaptability",Mathematics,"Ethical Hacking, Python",ENFP,Google Certified,Remote,"Ethical Hacking, Python",Cybersecurity Expert
95.0,2.6560607500053806,0.4431246899157085,9.704612507109605,"TensorFlow, Python, Computer Vision","Problem Solving, Teamwork",Mathematics,"TensorFlow, Python, Computer Vision",ENFJ,CompTIA Security+,Remote,"TensorFlow, Python, Computer Vision",AI Engineer
91.84597583177111,4.608779538636053,2.9905051329778742,4.453600356505395,"Python, Computer Vision","Communication, Adaptability, Critical Thinking",Physics,"Python, Computer Vision",ENTP,Cisco Certified,Remote,"Python, Computer Vision",AI Engineer
78.3442372534517,5.27425870856266,3.690597220263673,3.8408272580399743,"TensorFlow, PyTorch, SQL","Leadership, Communication",Information Technology,"TensorFlow, PyTorch, SQL",INTP,,Remote,"TensorFlow, PyTorch, SQL",Data Scientist
78.61635928787311,3.46846831464958,2.423636032975194,8.902332502055936,"Linux, AWS, Jenkins","Time Management, Leadership, Communication",Electronics Engineering,"Linux, AWS, Jenkins",ISTJ,Cisco Certified,Hybrid,"Linux, AWS, Jenkins",DevOps Engineer
83.12317929432483,4.981452030420277,4.38060712977125,6.480812565864916,"Python, SQL, R, PyTorch","Critical Thinking, Communication",Electronics Engineering,"Python, SQL, R, PyTorch",ENTP,Cisco Certified,On-Site,"Python, SQL, R, PyTorch",Data Scientist
86.42128462889278,2.3509076503186033,0.7561241975577971,3.5993011694122776,"TensorFlow, PyTorch","Communication, Teamwork",Data Science,"TensorFlow, PyTorch",INTP,CompTIA Security+,Hybrid,"TensorFlow, PyTorch",AI Engineer
84.68248096859526,6.6428207011114315,5.9850061001745205,3.051882010499333,"Python, JavaScript, C++, SQL","Critical Thinking, Communication",Information Technology,"Python, JavaScript, C++, SQL",INTJ,Microsoft Certified,On-Site,"Python, JavaScript, C++, SQL",Software Engineer
76.26452693098668,6.620499070701731,5.585850090490531,6.497167904010411,"Docker, Jenkins, Kubernetes","Teamwork, Leadership, Problem Solving",Physics,"Docker, Jenkins, Kubernetes",INTP,CompTIA Security+,On-Site,"Docker, Jenkins, Kubernetes",DevOps Engineer
90.76791945597274,7.652395739927403,6.775437090522568,4.351925106508203,"Ethical Hacking, Network Security","Leadership, Adaptability",Information Technology,"Ethical Hacking, Network Security",ISTJ,Microsoft Certified,On-Site,"Ethical Hacking, Network Security",Cybersecurity Expert
80.60266637338812,3.2885369731752823,2.8411262803130612,6.24596679074246,"R, PyTorch, Python, TensorFlow","Time Management, Critical Thinking",Electronics Engineering,"R, PyTorch, Python, TensorFlow",INTJ,CompTIA Security+,Remote,"R, PyTorch, Python, TensorFlow",Data Scientist
91.34896807426605,3.660862336493264,3.1469518072822584,3.0881846242703896,"Java, C++, SQL","Critical Thinking, Teamwork",Physics,"Java, C++, SQL",INTJ,,Hybrid,"Java, C++, SQL",Software Engineer
86.91267008527237,1.427964671225618,1.087132546248986,5.439199018829698,"TensorFlow, SQL","Problem Solving, Leadership, Creativity",Physics,"TensorFlow, SQL",ISTP,Cisco Certified,Remote,"TensorFlow, SQL",Data Scientist
82.36105813450122,5.529032298618585,1.1739669875812908,4.329708319833456,"SQL, TensorFlow","Leadership, Problem Solving, Adaptability",Physics,"SQL, TensorFlow",ENFJ,AWS Certified,On-Site,"SQL, TensorFlow",Data Scientist
73.9609178562865,6.295024803953831,1.1004114072040396,6.067641825158847,"Kubernetes, Linux, Jenkins, Docker","Teamwork, Critical Thinking, Problem Solving",Physics,"Kubernetes, Linux, Jenkins, Docker",ENTJ,,On-Site,"Kubernetes, Linux, Jenkins, Docker",DevOps Engineer
87.3223561362675,3.9713877928639083,3.604144492417242,9.249697709497152,"JavaScript, Java, Python","Time Management, Adaptability",Physics,"JavaScript, Java, Python",INTP,AWS Certified,On-Site,"JavaScript, Java, Python",Software Engineer
78.74695857987406,6.172584787126995,2.401317173549501,3.6758831619293173,"JavaScript, Java, SQL","Adaptability, Creativity, Time Management",Physics,"JavaScript, Java, SQL",ENFJ,CompTIA Security+,Hybrid,"JavaScript, Java, SQL",Software Engineer
87.11416315570007,3.5586648787434827,2.6343705952758816,5.997537470903056,"Network Security, Cryptography, Ethical Hacking","Critical Thinking, Teamwork",Mathematics,"Network Security, Cryptography, Ethical Hacking",INTP,CompTIA Security+,Hybrid,"Network Security, Cryptography, Ethical Hacking",Cybersecurity Expert
90.2467592072744,4.153015789587302,1.3825872693767354,9.173481476344776,"TensorFlow, R, SQL","Leadership, Communication",Physics,"TensorFlow, R, SQL",INTJ,Cisco Certified,On-Site,"TensorFlow, R, SQL",Data Scientist
83.53024244837454,2.9156566553265897,0.5806632488563808,8.248677338457295,"Python, Java","Teamwork, Creativity",Electronics Engineering,"Python, Java",ISTJ,Google Certified,On-Site,"Python, Java",Software Engineer
82.41828733277886,5.427949333127184,1.8252513921479294,11.373132640125114,"Network Security, Ethical Hacking","Adaptability, Communication",Data Science,"Network Security, Ethical Hacking",ENFJ,Google Certified,On-Site,"Network Security, Ethical Hacking",Cybersecurity Expert
87.14290751638737,1.8489769654818813,1.70917608448551,14.221993278834972,"Python, JavaScript, Java, C++","Teamwork, Communication, Critical Thinking",Mathematics,"Python, JavaScript, Java, C++",ISTJ,Microsoft Certified,On-Site,"Python, JavaScript, Java, C++",Software Engineer
84.62094246735806,7.145344220913699,3.065937200848724,10.141842954618753,"Python, Cryptography, Ethical Hacking","Leadership, Problem Solving",Information Technology,"Python, Cryptography, Ethical Hacking",INTJ,Microsoft Certified,Hybrid,"Python, Cryptography, Ethical Hacking",Cybersecurity Expert
76.87657173085294,4.5740021386702665,2.671018922630641,10.823160099303106,"SQL, PyTorch, R","Time Management, Critical Thinking, Problem Solving",Data Science,"SQL, PyTorch, R",ISTP,,Hybrid,"SQL, PyTorch, R",Data Scientist
84.68166443026313,4.526474321443109,3.650990112875819,13.329215115323207,"Python, JavaScript, C++","Time Management, Critical Thinking",Information Technology,"Python, JavaScript, C++",ENFP,Microsoft Certified,Remote,"Python, JavaScript, C++",Software Engineer
66.4518617886352,4.263809254628121,0.26733087976047815,4.818692533391247,"Jenkins, Kubernetes","Critical Thinking, Communication, Creativity",Computer Science,"Jenkins, Kubernetes",ISTJ,,On-Site,"Jenkins, Kubernetes",DevOps Engineer
77.98936115178756,5.6474303331779465,5.073294694423821,13.713672211136792,"Java, C++, SQL, Python","Problem Solving, Adaptability",Data Science,"Java, C++, SQL, Python",ENFP,,Remote,"Java, C++, SQL, Python",Software Engineer
77.69471958283238,4.78467986723551,0.25994151425461304,7.678617073769109,"Kubernetes, Docker, Jenkins, AWS","Critical Thinking, Teamwork, Communication",Information Technology,"Kubernetes, Docker, Jenkins, AWS",INTP,,On-Site,"Kubernetes, Docker, Jenkins, AWS",DevOps Engineer
87.2370553151459,2.0851443140523793,0.29258718381516574,3.3572584188338688,"SQL, C++","Teamwork, Adaptability, Critical Thinking",Physics,"SQL, C++",ENTJ,,On-Site,"SQL, C++",Software Engineer
80.0,6.576747344335067,0.058786277806461305,4.568049584664515,"Computer Vision, PyTorch, Python","Communication, Leadership, Time Management",Mathematics,"Computer Vision, PyTorch, Python",ENFJ,,Remote,"Computer Vision, PyTorch, Python",AI Engineer
86.23971626622283,1.4744315073143857,0.5246928198930523,7.63335179639786,"SQL, C++","Teamwork, Adaptability",Mathematics,"SQL, C++",ENTP,AWS Certified,Hybrid,"SQL, C++",Software Engineer
